reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt;content_clean;predicted_category;sentiment
feaa122b-9694-43c1-9f03-d26c8c8f0344;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Is netflix for AndroidTV/Sony at version 3.02 or 3.1? I apprently have 3.1, I'm a little confused since people are reporting 3.02 is the latest.;3;2;;2016-04-15 16:13:00;;;netflix androidtvsony version 302 31 apprently 31 im little confused since people reporting 302 latest;INTERFACE;NEGATIVE
cb430bfc-22ee-495a-b6a4-2818f74ac2a6;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"Can't play any shows or movies and Netflix support tries to blame it on me saying ""the connection to [my] android box is being blocked by the data from old movies and shows streamed on it that were supposed to be deleted from the network"". I was then recommended to ask my ISP to ""do a full reset of [my] network"". Maybe someone can make sense of this garbage recommendation.";1;9;3.0.2 build 1279;2016-04-13 22:47:55;;;cant play show movie netflix support try blame saying connection android box blocked data old movie show streamed supposed deleted network recommended ask isp full reset network maybe someone make sense garbage recommendation;INTERFACE;NEGATIVE
24ea241f-11a8-4c6c-a600-bf161789243e;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App is missing voice search and android tv indexing, content can not get searched from the home screen. No recommendations are placed on home screen. The app has the occasional crashes. Add option to disable autoplay / background play.;1;21;3.0.2 build 1279;2016-04-13 15:47:34;;;app missing voice search android tv indexing content get searched home screen recommendation placed home screen app occasional crash add option disable autoplay background play;INTERFACE;NEUTRAL
8c4de41f-7548-4670-8000-82debcd0a88c;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Has recently  started randomly logging our account out, causing us to sign-in. Has happened 7 times today already on two different Nexus Players.;4;15;2.5.1 build 1072;2016-03-31 22:23:28;;;recently started randomly logging account causing u signin happened 7 time today already two different nexus player;INTERFACE;NEUTRAL
4bd1f7dd-c53d-4cc0-a38a-1876ba5b5f42;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;It's okay. It gets the job done. You can watch Netflix. Yet it doesn't integrate well with the features of Android TV: voice search, global search, recommendations, and Live Channels. That's the difference between a mediocre app and a great app.;3;11;2.5.1 build 1072;2016-03-31 10:57:08;;;okay get job done watch netflix yet doesnt integrate well feature android tv voice search global search recommendation live channel thats difference mediocre app great app;INTERFACE;NEGATIVE
a64cc77a-72d9-4176-80ca-dde7c06adb12;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App is missing voice search and android tv indexing which means content can not get searched from the home screen.  At this point it is unacceptable since the majority of apps have these functionalities.  The app has the occasional crashes but is relatively steady.  As far as the viewing experience the app is great. Videos have never stopped due to buffering and it is extremely rare for the picture quality to dip. Shield TV. 3 stars;3;14;2.5.1 build 1072;2016-03-29 07:19:12;;;app missing voice search android tv indexing mean content get searched home screen point unacceptable since majority apps functionality app occasional crash relatively steady far viewing experience app great video never stopped due buffering extremely rare picture quality dip shield tv 3 star;INTERFACE;NEUTRAL
35feacf0-7162-4df3-aef3-0c05da09e154;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Odd stuttering and audio hiccups on Nexus Player on 6.0.1 which requires you to force close the app or restart the device to temporarily fix. Also 5.1 surround still not working, just a broken stream on receiver so have to switch audio stream to stereo every, single, time. In serious need of some work to fix all these problems.   Now I'm getting error UI 800-3 cannot connect to Netflix and restarting, reinstalling and testing internet connection doesn't work!!! CAN'T USE IT AT ALL!;1;14;2.5.1 build 1072;2016-02-27 00:24:55;;;odd stuttering audio hiccup nexus player 601 requires force close app restart device temporarily fix also 51 surround still working broken stream receiver switch audio stream stereo every single time serious need work fix problem im getting error ui 8003 cannot connect netflix restarting reinstalling testing internet connection doesnt work cant use;INTERFACE;NEGATIVE
462adc37-6623-47cb-9840-58e3af80e2e3;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"The autoplay feature is super annoying. I want to be able to read a show's description without it playing. Hitting 'B' button from main screen should exit, like every other app, not open a menu. When opening the app, I don't want to have to select a profile. I only have one profile; it should be auto selected. Android TV has voice search, but this app instead opts for a onscreen keyboard.   Why is this a separate app? It should be the same app that runs on non-tv devices.";1;11;2.5.1 build 1072;2016-02-12 22:57:36;;;autoplay feature super annoying want able read show description without playing hitting b button main screen exit like every app open menu opening app dont want select profile one profile auto selected android tv voice search app instead opts onscreen keyboard separate app app run nontv device;INTERFACE;NEGATIVE
9fef69d9-9696-495e-85a0-e60b34b5c079;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Pauses for buffering every 10-60 minutes and locks up at 25%.  Requires complete reboot of TV to continue watching, making Netflix unwatchable on my new Bravia 4k TV.  Very frustrating to drop $3500 for a TV and then have the primary content source be unusable.  Sony support confirms this is a Netflix App issue, not a TV issue.;1;20;2.5.1 build 1072;2016-02-12 02:11:01;;;pause buffering every 1060 minute lock 25 requires complete reboot tv continue watching making netflix unwatchable new bravia 4k tv frustrating drop 3500 tv primary content source unusable sony support confirms netflix app issue tv issue;INTERFACE;NEGATIVE
84f8a169-43ae-4afa-9d95-9883ecc230ed;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Good interface but missing on the strengths of Android tv like universal search, recommendation. The app freezes from time to time while playing video.;3;8;2.5.1 build 1072;2016-01-30 07:31:12;;;good interface missing strength android tv like universal search recommendation app freeze time time playing video;INTERFACE;NEUTRAL
9e0e9c4c-3cac-4412-9723-d4ebe5f7222d;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Lots of stuttering/freezing on multiple nexus players running 6.0.1. (hardwired).;2;9;2.5.1 build 1072;2016-01-29 04:54:20;;;lot stutteringfreezing multiple nexus player running 601 hardwired;INTERFACE;NEUTRAL
65f76273-bc35-4300-82f7-5596a935d1fd;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Bluetooth audio now works on Nexus Player running Android 6.0. Still not very integrated into Android TV (no Netflix search results, no Leanback recommendations). ---- Still no Bluetooth audio support on Nexus Player running Android 6.0.;3;9;2.5.1 build 1072;2016-01-27 05:07:51;;;bluetooth audio work nexus player running android 60 still integrated android tv netflix search result leanback recommendation still bluetooth audio support nexus player running android 60;INTERFACE;NEUTRAL
a028db48-e277-4c88-8bc0-42695dcd96b1;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I like Netflix.  I love Android TV.  This app is not integrated well with Android TV.  It needs to be updated with Android TV's universal search to become a quality and worthwhile app on the platform.;2;9;2.5.0 build 1070;2016-01-12 07:25:50;;;like netflix love android tv app integrated well android tv need updated android tv universal search become quality worthwhile app platform;INTERFACE;POSITIVE
ff035aa8-4c95-4c7d-bd0a-0bf368ea1388;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"It gets the job done, but sexy it is not.  And why can't I find ""My Watchlist"" in the AndroidTV version?";3;7;2.5.0 build 1070;2016-01-12 02:53:14;;;get job done sexy cant find watchlist androidtv version;INTERFACE;NEUTRAL
ad0b8639-9ce7-4a6e-ad54-c414e4e60b34;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;This app is practically unusable on my Nexus Player.  I can't even get the virtual keyboards to display the correct character sets, and once it is logged in the cover art doesn't match up to the title, and there are remnants all over the screen.  Have tried uninstalling and reinstalling, and also resetting my Nexus Player to factory defaults (Android 5) and then re-upgrading to Marshmallow.  No luck.;1;7;2.4.1 build 1035;2016-01-07 22:38:46;;;app practically unusable nexus player cant even get virtual keyboard display correct character set logged cover art doesnt match title remnant screen tried uninstalling reinstalling also resetting nexus player factory default android 5 reupgrading marshmallow luck;INTERFACE;NEGATIVE
978dda04-4920-4754-8f07-49356b0ff199;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App is great and picture quality is nice. But in Croatia you don't offer latest seasons of the series in your library. I wanted to watch my favourite shows and all the current episodes are missing. Only the old ones are there. You don't seriously expect me to pay subscription for the content I already watched elsewhere. Rethink your strategy. I'm OK with the price but only for up to date content.;3;7;2.4.1 build 1035;2016-01-07 06:38:01;;;app great picture quality nice croatia dont offer latest season series library wanted watch favourite show current episode missing old one dont seriously expect pay subscription content already watched elsewhere rethink strategy im ok price date content;SUBSCRIPTION;POSITIVE
5b0e6b0f-2136-4e18-b722-7f511132ea40;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;WHAT'S NEW  • Support for Android 6.0 • Bug fixes  RIGHT.......I would have some words with your programming team cause it doesn't support 6.0;1;6;2.4.1 build 1035;2015-12-29 05:54:29;;;whats new support android 60 bug fix righti would word programming team cause doesnt support 60;INTERFACE;NEGATIVE
526e8ec0-ca28-4103-bd83-e25fc3db72b8;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Missing Android TV voice / universal search integration.  Also doesn't use DD for audio, requires DD+ :(;2;6;2.4.1 build 1035;2015-12-29 02:32:42;;;missing android tv voice universal search integration also doesnt use dd audio requires dd;INTERFACE;NEGATIVE
686d09ca-482f-4a4c-8b16-ed6a06000bdc;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Please add voice search when using Android TV (I am using a Shield TV unit).;3;6;2.4.1 build 1035;2015-12-24 18:17:40;;;please add voice search using android tv using shield tv unit;INTERFACE;NEUTRAL
d7c83544-9d61-4da1-9402-66ad841a6ac2;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App Says it works with the Razer Forge and I was able to install it to my Forge, but gives an Error: Not compatible with this device (-13) when loaded.   Any ETA on when this will be fixed?;3;8;2.4.1 build 1035;2015-12-23 15:07:36;;;app say work razer forge able install forge give error compatible device 13 loaded eta fixed;INTERFACE;NEUTRAL
2cfdded0-5cb6-4cdd-aa2d-fef96aaca824;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;The software will crash after I connected bluetooth speaker with nexus player. It only have audio without image.;1;6;2.4.1 build 1035;2015-12-22 22:44:18;;;software crash connected bluetooth speaker nexus player audio without image;INTERFACE;NEUTRAL
fb0f4577-bb63-4311-b548-86673bb8db3c;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"Pros: standalone Netflix on my nVidia Shield TV Cons: sometimes has to be rebooted to get playing to work, doesn't support any of the modern Android TV APIs: app search, recommendations, and honestly the lack of voice input support is depressingly bad Netflix: fly me out for a week and I'll fix this for you for free.  Update: started saying ""couldn't connect"" constantly when every other app works flawlessly and it's only fixable by logging out and retyping password comically slow since they didn't bother to implement web-based activation like everyone else.";1;7;2.4.1 build 1035;2015-12-22 11:06:23;;;pro standalone netflix nvidia shield tv con sometimes rebooted get playing work doesnt support modern android tv apis app search recommendation honestly lack voice input support depressingly bad netflix fly week ill fix free update started saying couldnt connect constantly every app work flawlessly fixable logging retyping password comically slow since didnt bother implement webbased activation like everyone else;INTERFACE;NEGATIVE
55de16c4-f243-4352-a72d-9fa63dcce1ae;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;4k contents load till 99% and then just stop on philips with android tv also dolby 5.1 surround sound does't work when it is one it is impossible to hear anything. Please fix....;1;7;2.4.1 build 1035;2015-11-25 01:31:45;;;4k content load till 99 stop philip android tv also dolby 51 surround sound doest work one impossible hear anything please fix;INTERFACE;NEGATIVE
b48bb905-8840-4f9e-9262-2bc743bf08cf;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Works nice with 4k on the shield, but really is not up to par with any of the Android TV integration. No voice search, no recommendations, and weird bugs that cause you to be logged out of Netflix randomly. I really expect more from a service I'm paying monthly for.;2;7;2.4.1 build 1035;2015-11-24 01:06:42;;;work nice 4k shield really par android tv integration voice search recommendation weird bug cause logged netflix randomly really expect service im paying monthly;INTERFACE;NEUTRAL
f19f0484-e120-4a48-84c6-8c6454e4382a;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;It's okay but doesn't integrate very well with my Shield TV. The UI is really nice and it performs well but the lack of integration with Recommendations and the lack of Voice Search is disappointing.;2;10;2.4.1 build 1035;2015-11-20 03:29:18;;;okay doesnt integrate well shield tv ui really nice performs well lack integration recommendation lack voice search disappointing;INTERFACE;NEGATIVE
90b01a70-702d-4e17-90b2-6c4a0ebcda16;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Does the job (on phone, tablet and TV) but really should hook in to voice search on Android TV. Please could we get this added Netflix dev bros?;3;7;2.4.1 build 1035;2015-11-20 00:14:03;;;job phone tablet tv really hook voice search android tv please could get added netflix dev bros;INTERFACE;POSITIVE
6fe3a9aa-c754-4c09-9c5b-358931f7d227;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Add voice search to android tv app;2;6;2.4.1 build 1035;2015-11-18 10:46:25;;;add voice search android tv app;INTERFACE;NEUTRAL
f01e4949-90a9-4e47-8470-e8a946497af8;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;I absolutely love Netflix but this seems like the weakest Netflix app I have used on any platform.    Really wish that they would add support for device/voice search. Also despite supporting casting from a device to the Android TV, it does not work correctly and always stops to ask the user to select a profile, and often displays an error.  My profile is already selected on the device I am casting from, so this just seems unnecessary.;2;13;2.4.1 build 1035;2015-11-18 07:27:02;;;absolutely love netflix seems like weakest netflix app used platform really wish would add support devicevoice search also despite supporting casting device android tv work correctly always stop ask user select profile often display error profile already selected device casting seems unnecessary;INTERFACE;POSITIVE
4acf4cee-d9ec-40cd-9bb9-28b5c48fe0f1;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Doesnt support Android TV voice search;1;7;2.4.1 build 1035;2015-11-18 04:53:43;;;doesnt support android tv voice search;INTERFACE;NEGATIVE
3d8447ab-b35d-4823-a983-8558e64bf959;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;App will not work with Android TV voice search. Netflix Supports universal search and voice search on every other Platform that has the ability to do that, including Chromecast and Google TV (which was replaced by Android TV). Why does this app not support it. Netflix needs a few developers and testers to implement this.  Seriously I rarely use this app anymore and try to watch my content in more convenient ways.;2;8;2.4.1 build 1035;2015-11-17 21:15:31;;;app work android tv voice search netflix support universal search voice search every platform ability including chromecast google tv replaced android tv app support netflix need developer tester implement seriously rarely use app anymore try watch content convenient way;INTERFACE;NEUTRAL
d474dc18-8638-40e8-9ab8-9ee417bef4d9;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Total junk.  Crashes and refuses to connect constantly on 2 nexus players.  App data needs to be cleared before I can log in and reconnect.  This doesn't set well with less-technical members of the household.;1;7;2.4.1 build 1035;2015-11-17 02:50:03;;;total junk crash refuse connect constantly 2 nexus player app data need cleared log reconnect doesnt set well lesstechnical member household;INTERFACE;NEGATIVE
7c89cfe4-6a7e-460e-89a5-d18fe789a719;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Why is the Netflix app not available as a source for recommendations or searchable through voice search?;1;7;2.4.1 build 1035;2015-11-17 00:11:26;;;netflix app available source recommendation searchable voice search;INTERFACE;NEUTRAL
e7766bdf-d6fc-4412-b9d8-f99a24199dd4;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;UPDATE #2 (Oct. 29) - We're still BROKEN!!  Purchased a Nexus Player with official Android 6.0 update and can't use it because Netflix does not work with A2DP.  Phone and tablet versions have all been updated to support bluetooth,;1;13;2.4.1 build 1035;2015-11-03 22:27:21;;;update 2 oct 29 still broken purchased nexus player official android 60 update cant use netflix work a2dp phone tablet version updated support bluetooth;INTERFACE;NEGATIVE
62896090-a065-42c4-a373-4375defd233f;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Works well with Shield. Would 4K streaming work if I had this connected directly to the TV and not through my receiver? I wonder. Not going to do that though because it would be a pain to run another cable through the wall.;5;10;2.4.1 build 1035;2015-11-01 22:52:21;;;work well shield would 4k streaming work connected directly tv receiver wonder going though would pain run another cable wall;INTERFACE;NEUTRAL
d6a81e35-1856-4727-a9d5-1e4628d5e33e;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;"Broken Bluetooth support as others have said.  What Brady said in a nutshell: ""Still no Bluetooth audio support on Nexus Player running Android 6.0.""  Other apps work fine, and using the same Bluetooth headset on my phone's Netflix app works fine.  You can trick it to work like Greg said by turning your bluetooth device and then back on, but you have to do this everytime you pause, or start another show/movie too otherwise you get the audio, but video just shows 99%.  So it's a pain, to put it nicely.";3;8;2.4.0 build 1032;2015-10-27 21:23:38;;;broken bluetooth support others said brady said nutshell still bluetooth audio support nexus player running android 60 apps work fine using bluetooth headset phone netflix app work fine trick work like greg said turning bluetooth device back everytime pause start another showmovie otherwise get audio video show 99 pain put nicely;INTERFACE;NEUTRAL
b11c5758-a5b9-483c-9908-c1f403ab998a;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Hate autoplay feature. Please, at least, make it optional. Also, that bug where sometimes image stops but audio continues is really annoying.;3;7;2.4.0 build 1032;2015-10-18 17:30:48;;;hate autoplay feature please least make optional also bug sometimes image stop audio continues really annoying;INTERFACE;NEGATIVE
1f7e9ed6-d30c-4679-83fd-ce0aba2f2191;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;With the release of this October 13th update and the 2.1 firmware update on the Nvidia Shield Android TV, the Netflix application has returned to its outstanding self.;5;9;2.4.0 build 1032;2015-10-17 02:47:14;;;release october 13th update 21 firmware update nvidia shield android tv netflix application returned outstanding self;INTERFACE;NEUTRAL
4f2034cf-34a8-46f7-af71-197e272bdf1e;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Update: well, they updated the app.  And it is still broken.  Note that you *can* watch Netflix over bluetooth if you disconnect your bluetooth device when the video starts, then reconnect.;1;10;2.4.0 build 1032;2015-10-16 21:53:36;;;update well updated app still broken note watch netflix bluetooth disconnect bluetooth device video start reconnect;INTERFACE;NEGATIVE
6894994d-b8af-4b2c-b4bc-05ade9d7bdea;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;This app needs to updated to work with Android Marshmallow. Videos won't load but audio starts when a bluetooth headset is connected. Subtitles are cut off on left side whenever there is 2 or more lines. Will edit rating once bugs are fixed.;1;8;2.3.0 build 897;2015-10-14 03:58:13;;;app need updated work android marshmallow video wont load audio start bluetooth headset connected subtitle cut left side whenever 2 line edit rating bug fixed;INTERFACE;NEGATIVE
5c1d6943-7864-4589-8c05-91d26ab78b1e;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Minus 4 stars for not working on my Nexus Player after upgrading to Android 6.0;1;7;2.3.0 build 897;2015-10-13 22:06:31;;;minus 4 star working nexus player upgrading android 60;SUBSCRIPTION;NEUTRAL
bc611210-2b0c-4223-b6bd-a5dc1bad3fb5;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Version 2.3.0 - Android M - Constant force close, even on freshly wiped System.  Two different Nexus Players, same result.  This app is completely broken, wait for a new version.;1;7;2.3.0 build 897;2015-10-13 03:16:07;;;version 230 android constant force close even freshly wiped system two different nexus player result app completely broken wait new version;INTERFACE;NEGATIVE
2da4c353-b4e6-47c2-b75a-7475af6c0605;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Why is this app not working after Android 6.0 update on my Nexus Player???;1;7;2.3.0 build 897;2015-10-12 10:09:29;;;app working android 60 update nexus player;INTERFACE;NEUTRAL
8f1cadd5-ebe9-4fae-8093-aa7fb6a83704;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;It loads and gets stuck at 99% and then freezes. Does not work. This is on a brand new nexus player freshly installed. Tried uninstall and reinstall but does not work.;1;6;2.3.0 build 897;2015-10-08 22:08:15;;;load get stuck 99 freeze work brand new nexus player freshly installed tried uninstall reinstall work;INTERFACE;NEUTRAL
bac7eabb-864b-4050-bef7-e1b22215b0e4;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;had to downgrade to old version New Version from Sept 3 2015 crashes on open. Wish netflix would get it together. Almost as bad as amazon who refuses to support my device because they are arguing with google. Maybe i'll just have to wait for google to start a movie Streaming service....;1;17;2.2.1 build 643;2015-10-02 06:01:06;;;downgrade old version new version sept 3 2015 crash open wish netflix would get together almost bad amazon refuse support device arguing google maybe ill wait google start movie streaming service;INTERFACE;NEGATIVE
8123e3f8-164a-454a-ac3f-c6052a7f3fa7;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;No longer works on Android TV device Nexus Player.  Crashes on launch.;1;7;2.3.0 build 897;2015-09-30 07:19:59;;;longer work android tv device nexus player crash launch;INTERFACE;NEUTRAL
d23a8180-3465-4c46-bb42-a17dacdad0c9;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;It will not save my account information and forces me to log in each time I use it.;2;7;2.3.0 build 897;2015-09-28 23:17:53;;;save account information force log time use;INTERFACE;NEUTRAL
3bd1c46c-aeba-4cfc-b30a-c4131b0a06d5;A Google user;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sadly cant rate this -100, netflix and nexus player, JUNK JUNK JUNK netflix knows the issues has not pushed no updates since June??? WOW!! JUNK!!!!! reviewed 8/11/15 folks looking for nexus player STAY away from it far from prime time use, app developers are slow to push fixes as is google  update 09/23/2015    since last netflix update and nexusplayer update the app is now 90% usuable  1. app crashes on start 2. few audio dropouts still, once or twice an hour vers conisitant dropouts 3. still no v. search function;3;6;2.3.0 build 897;2015-09-24 06:46:49;;;sadly cant rate 100 netflix nexus player junk junk junk netflix know issue pushed update since june wow junk reviewed 81115 folk looking nexus player stay away far prime time use app developer slow push fix google update 09232015 since last netflix update nexusplayer update app 90 usuable 1 app crash start 2 audio dropout still twice hour vers conisitant dropout 3 still v search function;INTERFACE;NEGATIVE
